Procedure ID,Description,Amount
157061,ECHINOCOCCUS AB         ,146.00
157063,FILARIA AB IGG          ,221.00
157065,STRONGYLOIDES AB QL IGG ,114.00
157066,STRONGYLOIDES AB QUAL   ,353.00
157067,TOXOCARA C AB           ,280.00
157068,H INFLU AB QUAL         ,97.00
157070,HTLV 1 AB QUAL          ,163.00
157072,HIV AB WESTERN BLOT     ,75.00
157074,HEPATITIS DELTA AB QUAL ,53.00
157075,HEPATITIS DELTA IGM AB  ,99.00
157080,HERPES SIMPLEX 1 AB QL  ,67.00
157082,HERPES SIMPLEX 2 AB QL  ,63.00
157084,HISTOPLASMA AB QL       ,42.00
157088,INFLUENZA A VIRUS AB    ,48.00
157090,INFLUENZA B VIRUS AB    ,42.00
157101,LEPTOSPIRA AB QUAL      ,191.00
157104,LYMPH CHORIO AB QUAL IGG,76.00
157112,AMOEBIC AB              ,112.00
157122,RICKETTSIA AB QL        ,171.00
157123,ROCKY MTN SF AB IGG QL  ,114.00
157124,ROCKY MTN SF AB IGM QL  ,114.00
157125,TYPHUS FEVER AB IGG QL  ,114.00
157126,TYPHUS FEVER AB IGM QL  ,114.00
157127,ROTAVIRUS AB QUAL       ,45.00
157130,RUBEOLA IGM             ,45.00
157133,FTA AB CONFIRM          ,45.00
157135,MHA TP CONFIRM          ,23.00
157136,T PALLIDUM AB IGG       ,177.00
157139,VARIC ZOSTER AB QUAL    ,206.00
157140,VARIC ZOSTER IGM        ,94.00
157142,ENCEPH WEST NILE AB IGM ,158.00
157143,ENCPH WST NIL AB IGM CSF,158.00
157148,DENGUE VIRUS AB IGG QL  ,375.00
157149,DENGUE VIRUS AB IGM QL  ,375.00
157150,DENGUE VIRUS AB QL      ,171.00
157161,PARAINFLUENZA 1 AB QL   ,42.00
157162,PARAINFLUENZA 2 AB QL   ,98.00
157163,PARAINFLUENZA 3 AB QL   ,42.00
157169,TYPING SINGLE AG        ,90.00
157171,HLA A B C MULT AG REC   ,268.00
157176,ANTIBODY ID PREWARM EA  ,195.00
157179,COLD AB SCRN OPEN HEART ,594.00
157182,PRETREAT RBC'S CHEM EA  ,140.00
157185,CULT ECOLI 0157 H7 SCR  ,60.00
157187,CULT YEAST OTHER SOURCE ,594.00
157188,CULT MYCOPLASMA         ,76.00
157191,CULT TYPING DIRECT PROBE,168.00
157192,MACRO EXAM PARASITE     ,23.00
157194,CULT UR SCR DNA IMAGING ,158.00
157195,SMEAR PNEUMOCYSTIS STAIN,122.00
157200,CULT RSV                ,90.00
157201,CULT VARICELLA ZOSTER   ,90.00
157202,VIRUS ISO ADD STUDIES   ,140.00
157203,BORD PERTUSSIS AG IFT   ,42.00
157206,CRYPTO AG IFT           ,96.00
157211,VARICELLA ZOSTER AG IFT ,84.00
157217,HEP DELTA AG EIA        ,69.00
157218,HIV 1 P24 AG            ,60.00
157219,HIV-1 AG EIA            ,148.00
157231,CHLAMYDIA T AMP PROBE   ,259.00
157236,HEP B DNA QN            ,374.00
157238,HEP C AMP PROBE AMP     ,631.00
157239,HEP C VIRAL LOAD        ,625.00
157241,HERPES SIMP AMP PROBE   ,728.00
157248,HIV 1 VIRAL LOAD        ,613.00
157250,MTB DIRECT PROBE        ,249.00
157252,MTB AMP PARAFIN EMBEDDED,406.00
157254,A AVIUM-INTRAC DIR PROBE,239.00
157255,MYCOPLASMA PNEU AMP PR  ,254.00
157256,GC AMP PROBE            ,259.00
157265,BORD PERTUSSIS AMP PR   ,289.00
157267,EBV AMP PROBE           ,883.00
157271,J C VIRUS AMP PROBE     ,846.00
157278,BK POLYOMA VIRUS AMP QN ,373.00
157286,HIV 1 GENOTYPE RT & PROT,945.00
157287,HIV 1 PHENO & 1-10 DRUGS,3577.00
157295,CD 3 1ST MARK           ,104.00
157299,CELL MARKER BLC 2 FC 1ST,94.00
157332,MUSCLE FIBERS FECES     ,240.00
157337,SPERM ANTIBODIES        ,211.00
157360,LYME AB WESTERN BLOT    ,92.00
157364,PLTS APH LR CMV NEG     ,3271.00
157370,PREGNENOLONE            ,148.00
157372,THYROGLOBULIN           ,26.00
157374,TRANSGLUTAMIN IGA QL IA ,102.00
157383,FECAL FAT QUANT         ,57.00
157386,BETA2 TRNSFER OTH FLD IF,259.00
157388,CORTISOL TOTAL AM       ,54.00
157389,CORTISOL TOTAL PM       ,54.00
157397,OPSONAL CHEMILUMINESCNT ,125.00
157400,HEMOGLOBIN PLASMA       ,45.00
157406,OCCIPITAL NERVE BLOCK   ,7796.00
157407,RADIO FREQ ADDT         ,660.00
157408,RADIO FREQ NEURO BLK    ,10637.00
157409,SACROILIAC INJECTION    ,12247.00
157411,SCIATIC NERVE BLOCK     ,4270.00
157412,AXILLARY BLOCK          ,10171.00
157413,MINOR PAIN PROCEDURE    ,6279.00
157457,MAJOR OR FIRST 60 MIN   ,31406.00
157458,MAJOR OR ADDL 30 MIN    ,6364.00
157459,MINOR OR FIRST 60 MIN   ,31406.00
157460,MINOR OR ADDL 30 MIN    ,6364.00
157461,ROBOTIC OR FIRST 60 MIN ,31406.00
157462,ROBOTIC OR ADDL 30 MIN  ,6364.00
157463,OPEN HRT OR FIRST 60 MIN,34560.00
157464,OPEN HRT OR ADDL 30 MIN ,6465.00
157572,DESFLURANCE 240ML BOT   ,4538.00
157579,ESMOLOL 2500MG BAG      ,3371.00
157592,HEPARIN/VERAPAMIL/NTG/NS,639.00
157593,HYALURON 0.85ML SYR     ,3920.00
157605,ISOFLURANE 100ML BOT    ,779.00
157606,ISOPROTERE 1 MG/250MLBAG,362.00
157609,KETAMINE 20MG/2ML INJ   ,11.00
157611,LEECHES THERAPEUTIC EACH,147.00
157613,LEVONORGESTREL 1.5 MGTAB,580.00
157616,LIDO W/EPI 2% INJ 50 ML ,109.00
157654,NITROGLY 12.5MG/250MLBAG,328.00
157655,NITROGLY SYR 500MCG     ,153.00
157656,NITROPRUSSIDE 25MG/250ML,484.00
157657,NOREPINEPH 1MG/250MLBAG ,537.00
157658,ONDANSETRON 4 MG PO     ,375.00
157660,OPIUM TINCTURE 10% 1ML  ,27.00
157673,PORACTANT 120MG/1.5ML VL,3070.00
157678,POTASSIUM EFF 20MEQ TAB ,6.00
157684,PROCAINE HCL 10% AMP 2ML,188.00
157686,PROMETHAZ6.25MG/5ML ORAL,5.97
157694,SEVOFLURANE/UTLANE 250ML,9090.00
157699,SOD CHLORIDE 3% INH 15ML,36.00
157702,SODIUM BICARB 8.4% 500ML,303.00
157711,TRANEXAMIC ACID 100MG/ML,649.00
157734,D5% SODCHL0.33% 1000ML  ,322.00
157741,DEXTROSE 10% WATER 250ML,74.00
157759,HYPERALIMENTATION SOLN  ,3375.00
157776,SODIUM CHL 0.45% 100ML  ,208.00
157777,SODIUM CHL 0.45% 250ML  ,208.00
157779,STERIL WATER INJ 20ML VL,24.00
157794,DAPIPRAZOLE 0.5% 5 MLBOT,1357.00
157795,DEFERASIROX 250 MG TAB  ,607.00
157800,DEXTRAN 70/HE CELL DROPS,15.00
157832,FERRIC SUBSULFATE 30ML  ,43.00
157836,FLUOCINOLON .025% OI 15G,117.00
157850,GUM MASTIC SPRAY 120ML  ,658.00
157856,HYDROG STARCH GEL 42GM  ,107.00
157868,LACOSAMIDE 200MG TAB    ,31.00
157870,LACTULOSE ENEMA 300 ML  ,327.00
157873,LANOLIN 7 GM APPLIC     ,4.00
157884,LIQUIFIED PHENOL 30 ML  ,59.00
157893,MELATONIN 3 MG TAB      ,9.00
157895,MENTHOL/CAMPHOR 222MLLOT,130.00
157899,METH/MB/BA/SA/HYO TAB   ,36.00
157918,MIN OIL/PETROLAT OI 14OZ,304.00
157921,MINERAL OIL LIGHT 25ML  ,71.00
157923,MORPHINE 0.4MG/1ML SOL  ,8.00
157936,NEVIRAPINE 50MG/5ML SOLN,9.10
157937,NIACIN 250MG CAP SA     ,16.00
157949,OXYMETHOLONE TAB 50 MG  ,33.00
157951,PANTOT AC/MO/PET HY-PHL ,120.00
157963,PODOFILOX 0.5% 3.5G APPL,110.00
157966,PRAMOXINE HCL 30 GM TUBE,71.00
157982,RITONAVIR 80 MG/1 ML BOT,89.00
157990,SENNA/PSYLLIUM CAP      ,26.00
157997,SODIUM HYPOCHLORITE 30ML,192.00
158003,SUCROSE 24% 2ML SYR     ,3.00
158024,UREA POWDER 30GM        ,59.00
158045,MPSV4 VAC SQ            ,1099.00
158046,HEPB VAC ADOL 2 DOSE IM ,341.00
158047,HEPB VAC ADULT 3DOSE IM ,1389.00
158051,PANTOPRAZOLE 40 MG INJ  ,62.00
158069,FOSCARNET 6000 MG BAG   ,1309.00
158074,IVIG POWDER NOS 500 MG  ,733.00
158076,IVIG GAMMAGARD 10 G     ,13980.00
158079,GENTAMICIN 100 MG BAG   ,177.00
158082,HEMIN 313 MG INJ        ,49081.00
158085,HEPARIN 25000 U  BAG    ,184.00
158097,MEPERIDINE 100 MG INJ   ,50.00
158101,MORPHINE SULF 15 MG INJ ,56.00
158102,MORPHINE SULF 2MG INJ   ,56.00
158104,MORPHINE SULF 4MG INJ   ,56.00
158105,MORPHINE SULF 5MG INJ   ,56.00
158118,PIP SOD/TAZ 2.25 G BAG  ,234.00
158120,PIP SOD/TAZ 3.375 G BAG ,350.00
158122,PIP SOD/TAZ 4.5 G VL    ,442.00
158123,PROMETH HCL UP TO 50 MG ,50.00
158128,FLUPHENAZINE DEC TO 25MG,723.00
158130,RANITIDINE HCL 50 MG INJ,21.00
158132,RASBURICASE 1.5 MG INJ  ,4839.00
158133,IG RHOPHYLAC 1500 IU    ,2016.00
158135,RISPER CONSTA 37.5MG INJ,4298.00
158138,ROMIPLOSTIM 250 MCG INJ ,11758.00
158144,FENTANYL CIT 0.5 MG INJ ,146.00
158146,VANCOMYCIN 1 G BAG      ,262.00
158147,VANCOMYCIN 1 G BAG      ,251.00
158150,VIT K PHYTONADIONE 1 MG ,30.00
158155,FACTOR VIII VWF HUMAN 1U,6.00
158167,TEMOZOLOMIDE 100 MG PO  ,3474.00
158168,TEMOZOLOMIDE 20 MG PO   ,696.00
158170,EPIRUBICIN 50 MG INJ    ,6260.00
158172,IRINOTECAN 40 MG INJ    ,2292.00
158176,INTER ALFA2B 50MIL U INJ,7609.00
158184,PANITUMUMAB 400 MG INJ  ,23053.00
158186,FULVESTRANT 250 MG INJ  ,9300.00
158187,BLADDER CALC 500ML IRR  ,627.00
158194,HUMATE-P PER IU VWF:RCO ,6.00
158488,TR DOSIMETRY BASIC      ,1508.00
158489,SP TREATMENT            ,3357.00
158490,CB INTERST APP COMP     ,4398.00
158491,RAD HAND/LOAD           ,1035.00
158493,F18 FDG DX 45MCI        ,462.00
158499,DXA BONE DENSITY AXIAL  ,908.00
158502,SP CHG TUBE/DRN W/C     ,1840.00
158503,CT CEREBRAL PERF ANAL   ,684.00
158504,F18 FDG DX 45MCI        ,462.00
158506,GASTROGRAFN PO 367 30ML ,6.00
158507,OMNIPAQUE PO 240 50ML   ,11.00
158509,OMNIPAQUE PO 300 50ML   ,6.00
158511,US GUIDANCE TISSUE ABLAT,564.00
158528,SP TRANSCATH ANGIO F/U  ,5181.00
158530,CHEMO CNS SPINAL PUNC   ,1297.00
158537,INJ MYELOGRAM SPINE     ,2314.00
158546,MULTIHANCE 1 ML         ,23.00
158550,SP TREATMENT            ,3357.00
158553,NM TOKEN CHARGE         ,2.00
158554,TR MLC DEVICES IMRT     ,1129.00
158559,OP VISIT LEVEL 1 NP     ,207.00
158560,OP VISIT LEVEL 2 NP     ,258.00
158561,OP VISIT LEVEL 3 NP     ,337.00
158562,OP VISIT LEVEL 4 NP     ,426.00
158563,OP VISIT LEVEL 5 NP     ,606.00
158564,OP VISIT LEVEL 1 EST    ,170.00
158565,OP VISIT LEVEL 2 EST    ,215.00
158566,OP VISIT LEVEL 3 EST    ,239.00
158567,OP VISIT LEVEL 4 EST    ,280.00
158568,OP VISIT LEVEL 5 EST    ,355.00
158570,GASTROGRAFN PO 367 1ML  ,11.00
158571,INJ CATH ABS/CYST       ,2698.00
158581,DEB SKN SUBQ            ,1548.00
158582,DEBRD SKIN/SUBQ/MUSCL   ,1548.00
158583,DEB SKN SUBQ MUSCL BN   ,4084.00
158584,FLUID PRESSURE MUSCLE   ,1463.00
158585,PLC DEVS THOR RADTX GUID,7341.00
158586,ABL 1/MORE PULM TU PC RF,24554.00
158587,THOR ENDO INVOL LSA     ,16202.00
158588,THOR ENDO NIVOL LSA     ,16202.00
159618,GENTAMICIN 80 MG BAG    ,184.00
159619,NALOXONE 0.4 MG INJ     ,97.00
159626,INSULIN 5 U INJ         ,116.00
159627,LEVETIRACETM500MG/5MLSOL,56.00
159639,NS 500 ML               ,166.00
159640,NS 1000 ML              ,184.00
159845,TC99M MERTIATID DX 15MCI,1985.00
159846,GA67 CITRATE DX 1 MCI   ,461.00
159849,TL201 THALLOUS CL DX MCI,184.00
159850,I131 SOD IOD CAP TX MCI ,563.00
159858,DIRECT REFERRAL TO OBS  ,96.00
159971,THORACIC PROX EXTEND INI,16202.00
159972,THORACIC PROX EXTEND ADD,16202.00
159978,UNI FEM ARTERY EXPOS    ,980.00
159979,UNI ILIAC ARTERY EXPOS  ,980.00
159980,UNI BRACH ARTERY EXPOS  ,980.00
159981,THRMENDRTCTOMY ILIO-FEM ,19066.00
159982,THRMENDRTCTOMY COM FEM  ,23411.00
159986,OPEN THRMBECT AV W/O REV,24003.00
159987,OPEN REVIS AV NO THRMBEC,24003.00
159988,OPEN REVIS AV W THROMBEC,24003.00
159989,DIS REVASC INT LIGAT AV ,24003.00
159990,LIGAT/BAND ANGACC AV FIS,16006.00
159991,PLC DEV AB/PL RADTX GUID,7341.00
159992,CVRT GASTR TO GSJEJ TUBE,5267.00
159993,DX PERC ASP NP/DISC/TISS,2527.00
159994,SP PLMT EX PR END RP DTA,14172.00
159995,SP PL EPR DEL END RP DTA,14172.00
159996,TEMP EXTERNAL PACING    ,1029.00
587217,ACETAMIN 160 MG/5ML LIQ ,44.00
587267,AMYL/LIP/PRO 30/6/19 CAP,20.00
587269,AMYL/LIP/PRO 60/12/38CAP,32.00
587291,BACLOFEN 40 MG INJ      ,3038.30
587296,BELLAD/PB/MAG/AL HY 40ML,56.00
587297,TREANDA 100 MG INJ      ,18221.00
587309,BETAMETH DIP .05% CR 45G,310.00
587312,BEVACIZUMAB 400 MG INJ  ,22979.00
587317,BORIC ACID 2 OZ PWD     ,75.00
587325,CA GLUCONATE 10 ML INJ  ,49.00
587335,CALCIUM CARB 500 MG TAB ,3.00
587342,CANDIDA SKIN TEST 1ML   ,433.00
587347,CARBAMAZE 100MG 12HR TAB,5.97
587352,CARBOXYMETHYCEL 0.4MLOPH,8.27
587355,CEFAZOLIN 1 G BAG       ,166.00
587357,CEFAZOLIN 2 G BAG       ,256.00
587363,CELLULOSE OXID FIB      ,2749.00
587395,ARTERIAL PUNCTURE       ,276.00
587404,SPUTUM SPEC COLL IND    ,303.00
587405,CARDIOVERSION EXTERNAL  ,2642.00
587418,EXP GAS COLLECTION      ,257.00
587421,INTRAPULM PERC INITIAL  ,388.00
587425,OVERNIGHT DX PULSE OX   ,219.00
587447,HELIOX PER HOUR         ,106.00
587496,RM AND BD PRIVATE ADJ   ,1987.00
587499,RM & BD PRIVATE         ,1987.00
587500,RM & BD PRIVATE ADJ     ,1987.00
587523,ICU ADJ                 ,8109.00
587524,ICU                     ,8109.00
587541,INTERMED CCU W /TEL ADJ ,3850.00
587542,INTERMEDIATE CCU W TEL  ,3850.00
587544,INTERMED CCU W/TEL      ,3850.00
587545,INTERMED CCU W/TEL ADJ  ,3850.00
587546,INTERMED CCU W/TEL ADJ  ,3850.00
587547,INTERMED CCU W/TEL      ,3850.00
587548,INTERMED CCU W/TEL ADJ  ,3850.00
587549,INTERMED CCU W/TEL      ,3850.00
587554,ICU                     ,8109.00
587565,CCU                     ,8109.00
587566,INT CORONARY CARE W TEL ,3850.00
587567,INT CORONARYCARE TEL ADJ,3850.00
587568,INTERM CCU VIP W/TEL    ,5650.00
587569,INTERM CCU VIP W/TEL ADJ,5651.00
587570,INT CORONARY CARE W TEL ,3850.00
587571,INTERM CCU VIP W/TEL ADJ,3850.00
587572,INTERM CCU VIP W/TEL    ,5650.00
587573,INT CORCARE VIP WTEL ADJ,5651.00
587574,INT CORONARY CARE W TEL ,3850.00
587575,INT CORONARYCARE TEL ADJ,3850.00
587576,INTERM CCU VIP W/TEL    ,5650.00
587577,INTERM CCU VIP W/TEL ADJ,5651.00
587578,INTERM CCU VIP W/TEL    ,5650.00
587579,INTERM CCU VIP W/TEL ADJ,5651.00
587580,INTERM CCU PVT W/TEL    ,4338.00
587581,INTERM CCU VIP W/TEL    ,5650.00
587582,INTERM CCU VIP W/TEL ADJ,5651.00
587590,RM & BD PRIVATE         ,1838.00
587591,RM & BD PRIVATE ADJ     ,1838.00
587596,PLT AGGREGATE RIST LOW  ,113.00
587628,INFLUENZA VIRUS A AG OIA,177.00
587629,INFLUENZA VIRUS B AG OIA,177.00
587636,M A ER IHC AB QT/SQT MAN,141.00
587637,IHC QN/SQN EA AB COMP   ,193.00
587639,M A INSITU HB EA PRB CMP,411.00
587698,PER CL CON INT COM W/IMP,66369.00
587699,PER CL CON VT SP DF W/IM,66363.00
587709,CARDIOVERSION INTERNAL  ,2212.00
587711,ACT CLOT TIME           ,78.00
587714,CATH PLM ART SEG/SUB    ,24112.00
587718,DOP ART 1-2 LEVELS BIL  ,868.00
587724,INS PACING ELEC LV PAC  ,52114.00
587725,INS TV ELEC SNGL CHAM  ,19009.00
587727,INS/REP OF PPM ATR/VENT ,54206.00
587731,INTEROGATION EVAL ICD   ,365.00
587732,INTEROGATION EVAL PM    ,365.00
587746,PRG EVAL FUNC MLT LD ICD,365.00
587747,PROG EVAL FUNC DUAL ICD ,365.00
587748,PROG EVAL FUNC SGL ICD  ,365.00
587749,PROG EVAL FUNC SGL PM   ,365.00
587751,REM LEADS AT/VE SGL     ,11733.00
587752,REPOS REV ELEC LV       ,82409.00
587759,PROGRAM FEE             ,656.00
587760,EXP GAS COLLECTION      ,100.00
587761,INJECTION IM OR SQ      ,317.00
587762,IVP SINGLE/INITIAL DRUG ,317.00
587763,DSMT INDIVIDUAL EA 30MIN,136.00
587764,DSMT GROUP EA 30 MIN    ,65.00
587765,PROCEDURE CATEGORY I    ,189.00
587766,PROCEDURE CATEGORY II   ,257.00
587767,PROCEDURE CATEGORY III  ,341.00
587769,MNT GROUP EA 30 MIN     ,64.00
587770,MNT INIT ASSESS EA 15MIN,32.00
587771,MNT REASSESS EA 15 MIN  ,32.00
587772,NUTRIT COUNSELING INDIVI,107.00
587773,NUTRIT COUNSELING GROUP ,56.00
587775,CAROTID W DISTAL PROTECT,33766.00
587808,UNLISTED PROC BILIARY   ,2644.00
587810,PL DEV OT AB/PL/PROS/THR,6362.00
587812,GASTRO TUBE REMOVAL     ,500.00
587813,EGD W/FNA & ULTRASOUND  ,4004.00
587816,ENTERO W/ ABALTION      ,5063.00
587817,ENTERO W/ STENT INSERT  ,20207.00
587818,ENTERO W/ J TUBE PLACE  ,5063.00
587819,ENTEROSCOPY W/J-TUBE PLA,4584.00
587821,NASOPHARYNGOSCOPY       ,241.00
587875,EGD WITH CAUTERY        ,5045.00
588085,TR MLC DEVICES IMRT     ,1129.00
588088,IRRIGATION OF VAD       ,166.00
588089,DECLOT THROM IMP VAD CTH,1544.00
588090,PICC W/O SUBQ PORT/PUMP ,8771.00
588091,REPL PICC LINE          ,8771.00
588092,CV CATH REPAIR W/O P    ,3010.00
588094,CELIAC PLEXUS BLOCK     ,5954.00
588095,DISCOGRAM               ,7223.00
588096,INJ BLOOD PATCH         ,11701.00
588097,EPIDURAL CATH INSERTION ,8791.00
588098,EPIDURAL STEROID INJ    ,11788.00
588099,INTERCOSTAL NERVE BLOCK ,11184.00
588100,TRIGGER POINT INJ       ,2130.00
588101,BRACHIAL PLEXUS BLOCK   ,9793.00
588102,FACET BLOCK             ,14858.00
588103,INTERSCALINE NERVE BLOCK,5331.00
588104,ANESTH LUMBAR/THORC     ,4492.00
588105,NERVE ROOT BLOCK        ,11106.00
588106,NEURO DUAL LEAD ELECTR  ,21710.00
588107,NEURO ELECTR SINGLE LEAD,11737.00
588124,CERCLAGE REMOVAL W/LOCAL,389.00
588169,IVP SINGLE/INITIAL DRUG ,335.00
588217,ASP CYST BREAST INI     ,5682.00
588219,ASP CYST BREAST ADL     ,1438.00
588220,INJ DUCT/GALCTOGRAM     ,4203.00
588222,ARTH JNT BRS SM WO US   ,3215.00
588223,ARTH JNT BRS INT WO US  ,3215.00
588224,ARTH JNTBRS MJR WO US   ,3215.00
588226,PLC DEVS THOR RADTX GUID,7341.00
588228,ABL 1/MORE PULM TU PC RF,24554.00
588229,ABL 1/MORE PULM TU PC RF,24554.00
588235,RADIO EVAT 1ST VEIN     ,8226.00
588237,RADIO EVAT 2ND/SUB VEINS,4112.00
588238,VEN ABLAT W/IMG INI     ,16547.00
588239,VEN ABLAT W/IMG ADDON   ,16547.00
588241,PLACE CENTRAL VENOUS CAT,8771.00
588243,REPL CV W/SUB Q PUMP    ,13036.00
588244,REPL PERPH CV DEVICE    ,12174.00
588253,BONE MARROW ASPIRATION  ,1492.00
588256,PLACE NG/OG TUBE FLUORO ,850.00
588257,PLACE NG/OG TUBE FLUORO ,850.00
588260,ABL 1/MORE LIV TU PC RAD,24554.00
588263,BX PANCREAS             ,4825.00
588268,INJ PERITONEAL CAVITY   ,3447.00
588274,CVRT GASTR TO GSJEJ TUBE,5267.00
588275,RPLC GAST OR CECO TUBE  ,2011.00
588276,RPLC DUO OR JEJSTMY TUBE,2011.00
588277,RPLC GASTROJEJNSTY TUBE ,2011.00
588278,RMV MRTL GS/DU/JJ/GJ/CC ,2011.00
588282,NEPHRO TUBE REM W-FLUORO,3087.00
588286,ABL 1/MORE RENL TU PC RF,24554.00
588299,PL INT DEV RAD GUID PROS,7070.00
588300,INS UTERIN TAND/OV CL BR,3826.00
588301,DX PERC ASP NP/DISC/TISS,2527.00
588302,PUNCTURE LUMBAR DX      ,3051.00
588303,INJ BLOOD PATCH         ,3907.00
588306,INJ DISKOGRAM L-SPIN    ,7358.00
588307,INJ DISKOGRAM C/T SPI   ,5234.00
588309,XR PERITONEOGRAM        ,1129.00
588310,XR PLACE ENTERO TUBE    ,916.00
588311,CAR MRI VELOCITY FLW MAP,572.00
592600,PUNCTURE LUMBAR DX      ,10321.00
593148,RM & BD PRIVATE         ,1987.00
593152,EXERCISE PHYSIOLOG EVAL ,116.00
594248,POTASS CL 20MEQ BAG     ,242.00
594250,HEPARIN 10 U LOCK       ,28.00
594262,FENOFIBRIC ACID 45MG CAP,32.00
594266,PSYTX FAM W PT 50 MIN   ,579.00
594272,UNLISTD PROC LYMPH/HEMIC,1509.00
594273,BRONCH W/FIDUCIAL MKR PL,2763.00
594274,SLEEP STUDY ATT         ,4960.00
594286,INTERMEDIATE ICU ADJ    ,6125.00
594292,INTRALIPID 20% 250ML    ,118.00
594293,VIT K PHYTONADIONE 10 MG,137.00
594294,EDETATE CA DIS TO 1000MG,667.00
594295,MMR VAC LIVE SQ         ,651.00
594305,CELIAC PLEXUS BLOCK     ,3834.00
594313,CCU ADJ                 ,8109.00
594324,TRYPAN BLUE 0.06% OP SOL,1400.00
594331,NDL/INCATH CAR/VER RT   ,8351.00
594333,CTA UPPER EXTREMITY BI  ,15140.00
594338,US PREG W/NT MEASURE SGL,594.00
594339,US PREG W/NT MEAS EA ADD,594.00
594341,US INFANT HIP DYNAM RT  ,405.00
594352,INJ SHUNTOGRAM          ,2290.00
594360,FUROSEMIDE ORAL SOL 40MG,16.00
594366,ZIDOVUDINE 10MG/1ML LIQ ,8.00
594397,USG NDL PLACEMENT       ,2435.00
594406,INTERMEDIATE ICU        ,6125.00
594409,INTERMEDIATE ICU ADJ    ,6125.00
594426,MRA UP EXT W CONT BI    ,5466.00
594427,MRA UP EXT W CONT LT    ,2735.00
594428,MRA UP EXT W CONT RT    ,2735.00
594432,MRA UP EXT WWO CONT BI  ,7450.00
594433,MRA UP EXT WWO CONT LT  ,3727.00
594434,MRA UP EXT WWO CONT RT  ,3727.00
594447,NEPHROS UP TO 2CM       ,22784.00
594448,RM & BD PRIVATE VIP ADJ ,2926.00
594449,RM & BD PRIVATE VIP     ,2926.00
594450,INTERMEDIATE ICU ADJ    ,6125.00
594451,INTERM CCU VIP W/TEL    ,5650.00
594452,INTERM CCU VIP W/TEL ADJ,5651.00
594453,INTERMED CCU W/TEL      ,3850.00
594454,INTERMED CCU W/TEL ADJ  ,3850.00
594456,HYDROMORPH 1 MG INJ     ,31.00
594457,KOH PREP WET MOUNT     ,160.00
594458,HYDROMORPH 2 MG INJ     ,68.00
594460,TAPENTADOL 50MG TAB     ,40.00
594461,QUETIAPINE XR 150MG TAB ,150.00
594467,INJ SINUS TRACT TH      ,3758.00
594468,INJECTION IM OR SQ      ,207.00
594474,SC PTA IC SPASM ADD SF  ,33647.00
594475,SC PTA IC SPASM ADD DIFF,51223.00
594476,SC PTA INTCRAN SPASM INI,58532.00
594477,DECLOT THROM IMP VAD CTH,999.00
594479,MIDAZOLAM 10 MG INJ     ,39.00
594481,GUM MASTIC LIQ .67ML    ,55.00
594488,INS/REV LEAD PAC/DEF SGL,21809.00
594499,SC EMBOLECTOMY AXIL/BRAC,20153.00
594500,SC EMBOLECTOMY RAD/ULN  ,20153.00
594501,SC EMBOLECTOMY FEM/POP  ,20153.00
594502,SC EMBOLECTOMY POP/TIB  ,20153.00
594506,HYDROCO/APAP 5/325MG TAB,13.00
594509,DABIGATRAN 150MG CAP    ,65.00
594527,ALUMINUM HYD320MG/5ML OS,13.00
594532,NICOTINE 4MG LOZENGE    ,14.00
594533,TAPENTADOL 100MG TAB    ,59.00
594534,RIFAXIMIN 550MG TAB     ,336.00
594545,ECT WITH MONITORING     ,1649.00
594553,DASATINIB 100 MG PO     ,1139.00
594554,TR DOSIMETRY            ,2995.00
594555,CLOZAPINE 50 MG PO      ,31.00
594556,DOFETILIDE 500MCG CAP   ,60.00
594557,PRENATAL VITAMIN 1 TAB  ,11.00
594558,DABIGATRAN 75MG CAP     ,65.00
594574,COENZYME Q10 100MG CAP  ,12.00
594575,PALIPERIDONE 9MG TAB    ,398.00
594583,PRIVATE ROOM            ,1353.00
594592,ICU ADJ                 ,8109.00
594593,INTERMEDIATE ICU ADJ    ,6125.00
594599,SEMI-PVT RM W/ TELE ADJ ,3160.00
594601,SEMI-PVT RM W/ TELE ADJ ,3160.00
594613,PRIVATE RM W/TELE       ,3160.00
594614,INTERMEDIATE ICU        ,6125.00
594636,SEMI-PVT RM W/ TELE ADJ ,3160.00
594674,SEVELAMER CARB 800MG TAB,30.00
594676,PUL REHB TO 2-1HR SES/DY,231.00
594684,CATH HRT RT W SAT/CO    ,28279.00
594685,CATH HRT LT/INJ L VENT  ,58393.00
594686,CATH HRT R&L/INJ L VENT ,74988.00
594687,CATH PLC/INJ CORONRY ART,37771.00
594688,CATH PLC/INJ BYPAS GRFTS,51322.00
594689,CTH PLC/INJ CR ART W RHC,63253.00
594690,CTH PLC/INJ LHC & L VENT,66896.00
594691,CTH PLC/INJ LHC W GRAFT ,66896.00
594692,CTH PLC/INJ R&LHC/L VENT,89651.00
594693,CTH PLC/INJ R&LHC/GRAFTS,84623.00
594694,LHC TRANS SEPTAL/APICAL ,19147.00
594695,INJ SELECT CA CONGENITAL,37771.00
594697,INJ SELECT LT VENT/ATRIA,5030.00
594698,INJ SELECT RT VENT/ATRIA,2058.00
594699,INJ SUPRAVALV AORTOGRM  ,5166.00
594700,INJ PULMONARY ANGIOGRM  ,3980.00
594701,US JOINT COMP LT        ,2239.00
594702,US JOINT COMP RT        ,2239.00
